[DATA] lang=zh_en shard=0/8 candidates=1865 all_entity_candidates=14920
[1806/1865] id=37994 -> Organization conf=0.90
[1807/1865] id=38022 -> Person conf=0.90
[1808/1865] id=38044 -> Entity conf=0.90
[1809/1865] id=38057 -> Person conf=0.90
[1810/1865] id=38072 -> Person conf=0.90
[1811/1865] id=38085 -> Person conf=0.90
[1812/1865] id=38101 -> Creative Work conf=0.90
[1813/1865] id=38112 -> Person conf=0.90
[1814/1865] id=38132 -> Entity conf=0.90
[1815/1865] id=38151 -> Person conf=0.90
[1816/1865] id=38166 -> Organization conf=0.80
[1817/1865] id=38182 -> Creative Work conf=0.90
[1818/1865] id=38197 -> Organization conf=0.80
[1819/1865] id=38212 -> Entity conf=0.90
[1820/1865] id=38230 -> Person conf=0.90
[1821/1865] id=38246 -> Person conf=0.90
[1822/1865] id=38265 -> Organization conf=0.90
[1823/1865] id=38283 -> Event conf=0.90
[1824/1865] id=38302 -> Place conf=0.90
[1825/1865] id=38317 -> Entity conf=1.00
[1826/1865] id=38327 -> Organization conf=0.90
[1827/1865] id=38344 -> Entity conf=0.90
[1828/1865] id=38356 -> Creative Work conf=0.90
[1829/1865] id=38370 -> Person conf=0.90
[1830/1865] id=38387 -> Person conf=0.90
[1831/1865] id=38402 -> Person conf=0.90
[1832/1865] id=38423 -> Organization conf=0.90
[1833/1865] id=38439 -> Person conf=0.90
[1834/1865] id=38456 -> Place conf=0.90
[1835/1865] id=38473 -> Organization conf=0.90
[1836/1865] id=38488 -> Entity conf=1.00
[1837/1865] id=38502 -> Person conf=0.90
[1838/1865] id=38518 -> Place conf=0.90
[1839/1865] id=38535 -> Entity conf=0.90
[1840/1865] id=38549 -> Creative Work conf=0.90
[1841/1865] id=38557 -> Organization conf=0.90
[1842/1865] id=38579 -> Entity conf=0.90
[1843/1865] id=38594 -> Person conf=0.90
[1844/1865] id=38614 -> Person conf=0.90
[1845/1865] id=38625 -> Person conf=0.90
[1846/1865] id=38638 -> Entity conf=0.90
[1847/1865] id=38649 -> Person conf=0.90
[1848/1865] id=38664 -> Person conf=0.90
[1849/1865] id=38684 -> Entity conf=0.90
[1850/1865] id=38705 -> Entity conf=1.00
[1851/1865] id=38714 -> Person conf=0.90
[1852/1865] id=38734 -> Place conf=0.90
[1853/1865] id=38751 -> Person conf=0.90
[1854/1865] id=38764 -> Person conf=0.90
[1855/1865] id=38775 -> Person conf=0.90
[1856/1865] id=38792 -> Organization conf=0.90
[1857/1865] id=38804 -> Person conf=0.90
[1858/1865] id=38823 -> Person conf=0.90
[1859/1865] id=38839 -> Creative Work conf=0.90
[1860/1865] id=38856 -> Entity conf=0.90
[1861/1865] id=38875 -> Entity conf=0.90
[1862/1865] id=38887 -> Entity conf=0.90
[1863/1865] id=38903 -> Place conf=0.90
[1864/1865] id=38918 -> Organization conf=0.90
[1865/1865] id=38943 -> Entity conf=0.90
{
  "model_name": "llama3_8b_instruct",
  "output_jsonl": "/gly/tongqiang/dongyufeng/Mode-Test/SGMEA/entity_type/llm_refine_zh_en/shard_0.jsonl",
  "total_rows": 38960,
  "attempted_entity_rows": 1865,
  "changed_rows": 1517,
  "coarse_type_distribution": {
    "Person": 11958,
    "Organization": 4727,
    "Place": 5187,
    "Entity": 13403,
    "Creative Work": 3215,
    "Event": 470
  },
  "type_source_distribution": {
    "dbpedia_source": 18805,
    "llm_entity_refine": 1517,
    "alignment_propagated": 14596,
    "default_target": 4042
  }
}
