[DATA] lang=ja_en shard=3/8 candidates=1596 all_entity_candidates=12765
[1206/1596] id=33926 -> Entity conf=1.00
[1207/1596] id=33934 -> Creative Work conf=0.90
[1208/1596] id=33942 -> Place conf=0.90
[1209/1596] id=33950 -> Place conf=0.90
[1210/1596] id=33958 -> Organization conf=0.90
[1211/1596] id=33966 -> Person conf=0.90
[1212/1596] id=33974 -> Person conf=0.90
[1213/1596] id=33982 -> Person conf=0.90
[1214/1596] id=33990 -> Person conf=0.90
[1215/1596] id=33998 -> Event conf=0.90
[1216/1596] id=34006 -> Place conf=0.90
[1217/1596] id=34014 -> Creative Work conf=0.90
[1218/1596] id=34022 -> Person conf=0.90
[1219/1596] id=34030 -> Place conf=0.90
[1220/1596] id=34038 -> Creative Work conf=0.90
[1221/1596] id=34046 -> Event conf=0.90
[1222/1596] id=34054 -> Place conf=0.90
[1223/1596] id=34062 -> Person conf=0.90
[1224/1596] id=34070 -> Creative Work conf=0.90
[1225/1596] id=34078 -> Person conf=0.90
[1226/1596] id=34086 -> Person conf=0.90
[1227/1596] id=34094 -> Creative Work conf=0.90
[1228/1596] id=34102 -> Person conf=0.90
[1229/1596] id=34110 -> Place conf=0.90
[1230/1596] id=34118 -> Organization conf=0.90
[1231/1596] id=34126 -> Place conf=0.90
[1232/1596] id=34134 -> Entity conf=1.00
[1233/1596] id=34142 -> Person conf=0.90
[1234/1596] id=34150 -> Place conf=0.90
[1235/1596] id=34158 -> Person conf=0.90
[1236/1596] id=34166 -> Place conf=0.90
[1237/1596] id=34174 -> Place conf=0.90
[1238/1596] id=34182 -> Person conf=0.90
[1239/1596] id=34190 -> Person conf=0.90
[1240/1596] id=34198 -> Person conf=0.90
[1241/1596] id=34206 -> Person conf=0.90
[1242/1596] id=34214 -> Organization conf=0.90
[1243/1596] id=34222 -> Person conf=0.90
[1244/1596] id=34230 -> Organization conf=0.90
[1245/1596] id=34238 -> Person conf=0.90
[1246/1596] id=34246 -> Event conf=0.90
[1247/1596] id=34254 -> Event conf=0.90
[1248/1596] id=34262 -> Person conf=0.90
[1249/1596] id=34270 -> Organization conf=0.90
[1250/1596] id=34278 -> Place conf=1.00
[1251/1596] id=34286 -> Person conf=0.90
[1252/1596] id=34294 -> Place conf=0.90
[1253/1596] id=34302 -> Place conf=0.90
[1254/1596] id=34310 -> Place conf=0.90
[1255/1596] id=34318 -> Organization conf=0.90
[1256/1596] id=34326 -> Creative Work conf=0.90
[1257/1596] id=34334 -> Creative Work conf=0.90
[1258/1596] id=34342 -> Place conf=0.90
[1259/1596] id=34350 -> Person conf=0.90
[1260/1596] id=34358 -> Event conf=0.90
[1261/1596] id=34366 -> Organization conf=0.90
[1262/1596] id=34374 -> Place conf=0.90
[1263/1596] id=34382 -> Place conf=0.90
[1264/1596] id=34390 -> Person conf=0.90
[1265/1596] id=34398 -> Entity conf=1.00
[1266/1596] id=34406 -> Entity conf=1.00
[1267/1596] id=34414 -> Organization conf=0.90
[1268/1596] id=34422 -> Entity conf=1.00
[1269/1596] id=34430 -> Creative Work conf=0.90
[1270/1596] id=34438 -> Place conf=0.90
[1271/1596] id=34446 -> Creative Work conf=0.80
[1272/1596] id=34454 -> Place conf=0.90
[1273/1596] id=34462 -> Creative Work conf=0.90
[1274/1596] id=34470 -> Person conf=0.90
[1275/1596] id=34478 -> Place conf=0.90
[1276/1596] id=34486 -> Person conf=0.90
[1277/1596] id=34494 -> Creative Work conf=0.90
[1278/1596] id=34502 -> Creative Work conf=0.90
[1279/1596] id=34510 -> Place conf=0.90
[1280/1596] id=34518 -> Place conf=0.90
[1281/1596] id=34526 -> Place conf=0.90
[1282/1596] id=34534 -> Event conf=0.90
[1283/1596] id=34542 -> Person conf=0.90
[1284/1596] id=34550 -> Person conf=0.90
[1285/1596] id=34558 -> Person conf=0.90
[1286/1596] id=34566 -> Person conf=0.90
[1287/1596] id=34574 -> Organization conf=0.90
[1288/1596] id=34582 -> Place conf=0.90
[1289/1596] id=34590 -> Organization conf=0.90
[1290/1596] id=34598 -> Place conf=0.90
[1291/1596] id=34606 -> Person conf=0.90
[1292/1596] id=34614 -> Person conf=0.90
[1293/1596] id=34622 -> Person conf=0.90
[1294/1596] id=34630 -> Person conf=0.90
[1295/1596] id=34638 -> Place conf=0.90
[1296/1596] id=34646 -> Entity conf=1.00
[1297/1596] id=34654 -> Creative Work conf=0.90
[1298/1596] id=34662 -> Person conf=0.90
[1299/1596] id=34670 -> Creative Work conf=0.90
[1300/1596] id=34678 -> Place conf=0.90
[1301/1596] id=34686 -> Place conf=0.90
[1302/1596] id=34694 -> Organization conf=0.90
[1303/1596] id=34702 -> Creative Work conf=0.90
[1304/1596] id=34710 -> Person conf=0.90
[1305/1596] id=34718 -> Organization conf=0.90
[1306/1596] id=34726 -> Entity conf=1.00
[1307/1596] id=34734 -> Place conf=0.90
[1308/1596] id=34742 -> Person conf=0.90
[1309/1596] id=34750 -> Place conf=0.90
[1310/1596] id=34758 -> Place conf=0.90
[1311/1596] id=34766 -> Creative Work conf=0.90
[1312/1596] id=34774 -> Person conf=0.90
[1313/1596] id=34782 -> Organization conf=0.90
[1314/1596] id=34790 -> Place conf=0.90
[1315/1596] id=34798 -> Entity conf=1.00
[1316/1596] id=34806 -> Person conf=0.90
[1317/1596] id=34814 -> Person conf=0.90
[1318/1596] id=34822 -> Person conf=0.90
[1319/1596] id=34830 -> Place conf=0.90
[1320/1596] id=34838 -> Creative Work conf=0.90
[1321/1596] id=34846 -> Person conf=0.90
[1322/1596] id=34854 -> Organization conf=0.90
[1323/1596] id=34862 -> Place conf=0.90
[1324/1596] id=34870 -> Person conf=0.90
[1325/1596] id=34878 -> Place conf=0.90
[1326/1596] id=34886 -> Place conf=0.90
[1327/1596] id=34894 -> Person conf=0.90
[1328/1596] id=34902 -> Creative Work conf=0.90
[1329/1596] id=34910 -> Person conf=0.90
[1330/1596] id=34918 -> Creative Work conf=0.90
[1331/1596] id=34926 -> Place conf=0.90
[1332/1596] id=34934 -> Person conf=0.90
[1333/1596] id=34942 -> Person conf=0.90
[1334/1596] id=34950 -> Place conf=0.90
[1335/1596] id=34958 -> Organization conf=0.90
[1336/1596] id=34966 -> Creative Work conf=0.90
[1337/1596] id=34974 -> Place conf=0.90
[1338/1596] id=34982 -> Creative Work conf=0.90
[1339/1596] id=34990 -> Creative Work conf=0.90
[1340/1596] id=34998 -> Organization conf=0.90
[1341/1596] id=35006 -> Place conf=0.90
[1342/1596] id=35014 -> Person conf=0.90
[1343/1596] id=35022 -> Person conf=0.90
[1344/1596] id=35030 -> Organization conf=0.90
[1345/1596] id=35038 -> Place conf=0.90
[1346/1596] id=35046 -> Organization conf=0.90
[1347/1596] id=35054 -> Person conf=0.90
[1348/1596] id=35062 -> Person conf=0.90
[1349/1596] id=35070 -> Person conf=0.90
[1350/1596] id=35078 -> Entity conf=1.00
[1351/1596] id=35086 -> Place conf=0.90
[1352/1596] id=35100 -> Person conf=0.90
[1353/1596] id=35114 -> Organization conf=0.90
[1354/1596] id=35125 -> Organization conf=0.90
[1355/1596] id=35149 -> Person conf=0.90
[1356/1596] id=35166 -> Place conf=0.90
[1357/1596] id=35180 -> Person conf=0.90
[1358/1596] id=35203 -> Person conf=0.90
[1359/1596] id=35218 -> Creative Work conf=0.90
[1360/1596] id=35238 -> Person conf=0.90
[1361/1596] id=35251 -> Person conf=0.90
[1362/1596] id=35269 -> Creative Work conf=0.90
[1363/1596] id=35280 -> Organization conf=0.90
[1364/1596] id=35301 -> Person conf=0.90
[1365/1596] id=35321 -> Place conf=0.90
[1366/1596] id=35338 -> Creative Work conf=0.90
[1367/1596] id=35352 -> Entity conf=0.90
[1368/1596] id=35380 -> Place conf=0.90
[1369/1596] id=35398 -> Person conf=0.90
[1370/1596] id=35418 -> Organization conf=0.90
[1371/1596] id=35438 -> Entity conf=1.00
[1372/1596] id=35456 -> Organization conf=0.90
[1373/1596] id=35478 -> Entity conf=0.90
[1374/1596] id=35498 -> Creative Work conf=0.90
[1375/1596] id=35515 -> Person conf=0.90
[1376/1596] id=35540 -> Place conf=0.90
[1377/1596] id=35560 -> Person conf=0.90
[1378/1596] id=35573 -> Person conf=0.90
[1379/1596] id=35590 -> Person conf=0.90
[1380/1596] id=35615 -> Organization conf=0.90
[1381/1596] id=35629 -> Person conf=0.90
[1382/1596] id=35647 -> Person conf=0.90
[1383/1596] id=35670 -> Person conf=0.90
[1384/1596] id=35689 -> Entity conf=0.90
[1385/1596] id=35710 -> Organization conf=0.90
[1386/1596] id=35733 -> Creative Work conf=0.90
[1387/1596] id=35757 -> Entity conf=0.90
[1388/1596] id=35768 -> Place conf=0.90
[1389/1596] id=35784 -> Person conf=0.90
[1390/1596] id=35797 -> Creative Work conf=0.90
[1391/1596] id=35813 -> Place conf=0.90
[1392/1596] id=35831 -> Person conf=0.90
[1393/1596] id=35846 -> Organization conf=0.90
[1394/1596] id=35862 -> Creative Work conf=0.90
[1395/1596] id=35889 -> Organization conf=0.90
[1396/1596] id=35902 -> Organization conf=0.90
[1397/1596] id=35918 -> Organization conf=0.90
[1398/1596] id=35934 -> Person conf=0.90
[1399/1596] id=35956 -> Organization conf=0.90
[1400/1596] id=35985 -> Organization conf=0.90
[1401/1596] id=36006 -> Organization conf=0.90
[1402/1596] id=36020 -> Person conf=0.90
[1403/1596] id=36032 -> Organization conf=0.90
[1404/1596] id=36051 -> Event conf=0.90
[1405/1596] id=36065 -> Place conf=0.90
[1406/1596] id=36091 -> Person conf=0.90
[1407/1596] id=36116 -> Organization conf=0.90
[1408/1596] id=36137 -> Creative Work conf=0.80
[1409/1596] id=36163 -> Place conf=0.90
[1410/1596] id=36183 -> Person conf=0.95
[1411/1596] id=36208 -> Place conf=0.90
[1412/1596] id=36227 -> Person conf=0.90
[1413/1596] id=36243 -> Entity conf=0.90
[1414/1596] id=36267 -> Person conf=0.90
[1415/1596] id=36290 -> Entity conf=1.00
[1416/1596] id=36303 -> Person conf=0.90
[1417/1596] id=36315 -> Entity conf=0.90
[1418/1596] id=36342 -> Entity conf=0.90
[1419/1596] id=36366 -> Person conf=0.90
[1420/1596] id=36383 -> Person conf=0.90
[1421/1596] id=36400 -> Creative Work conf=0.90
[1422/1596] id=36423 -> Person conf=0.95
[1423/1596] id=36449 -> Person conf=0.95
[1424/1596] id=36467 -> Person conf=0.90
[1425/1596] id=36482 -> Creative Work conf=0.90
[1426/1596] id=36505 -> Organization conf=0.90
[1427/1596] id=36526 -> Event conf=0.90
[1428/1596] id=36546 -> Person conf=0.90
[1429/1596] id=36560 -> Organization conf=0.90
[1430/1596] id=36579 -> Place conf=0.90
[1431/1596] id=36601 -> Entity conf=0.90
[1432/1596] id=36611 -> Entity conf=0.90
[1433/1596] id=36634 -> Person conf=0.90
[1434/1596] id=36657 -> Event conf=0.90
[1435/1596] id=36679 -> Entity conf=0.90
[1436/1596] id=36695 -> Event conf=0.90
[1437/1596] id=36712 -> Creative Work conf=0.90
[1438/1596] id=36728 -> Place conf=0.90
[1439/1596] id=36738 -> Entity conf=0.90
[1440/1596] id=36761 -> Organization conf=0.90
[1441/1596] id=36785 -> Person conf=0.90
[1442/1596] id=36799 -> Person conf=0.90
[1443/1596] id=36821 -> Entity conf=0.90
[1444/1596] id=36841 -> Person conf=0.90
[1445/1596] id=36860 -> Organization conf=0.90
[1446/1596] id=36876 -> Organization conf=0.90
[1447/1596] id=36892 -> Entity conf=0.90
[1448/1596] id=36905 -> Person conf=0.90
[1449/1596] id=36928 -> Person conf=0.90
[1450/1596] id=36941 -> Organization conf=0.90
[1451/1596] id=36961 -> Person conf=0.90
[1452/1596] id=36975 -> Entity conf=0.90
[1453/1596] id=36989 -> Creative Work conf=0.90
[1454/1596] id=37011 -> Entity conf=0.90
[1455/1596] id=37034 -> Place conf=0.90
[1456/1596] id=37051 -> Person conf=0.90
[1457/1596] id=37067 -> Person conf=0.90
[1458/1596] id=37082 -> Entity conf=0.80
[1459/1596] id=37106 -> Person conf=0.90
[1460/1596] id=37120 -> Entity conf=0.90
[1461/1596] id=37135 -> Person conf=0.90
[1462/1596] id=37154 -> Event conf=0.90
[1463/1596] id=37171 -> Person conf=0.90
[1464/1596] id=37191 -> Place conf=0.90
[1465/1596] id=37207 -> Creative Work conf=0.90
[1466/1596] id=37228 -> Person conf=0.90
[1467/1596] id=37252 -> Organization conf=0.90
[1468/1596] id=37269 -> Person conf=0.90
[1469/1596] id=37290 -> Person conf=0.90
[1470/1596] id=37315 -> Place conf=0.90
[1471/1596] id=37329 -> Creative Work conf=0.90
[1472/1596] id=37343 -> Organization conf=0.90
[1473/1596] id=37358 -> Person conf=0.90
[1474/1596] id=37379 -> Creative Work conf=0.90
[1475/1596] id=37406 -> Event conf=0.90
[1476/1596] id=37422 -> Person conf=0.90
[1477/1596] id=37434 -> Person conf=0.90
[1478/1596] id=37455 -> Place conf=0.90
[1479/1596] id=37480 -> Person conf=0.90
[1480/1596] id=37507 -> Event conf=0.90
[1481/1596] id=37531 -> Person conf=0.90
[1482/1596] id=37550 -> Organization conf=0.90
[1483/1596] id=37568 -> Creative Work conf=0.90
[1484/1596] id=37594 -> Place conf=0.90
[1485/1596] id=37610 -> Person conf=0.90
[1486/1596] id=37627 -> Place conf=0.90
[1487/1596] id=37646 -> Person conf=0.90
[1488/1596] id=37674 -> Person conf=0.90
[1489/1596] id=37687 -> Organization conf=0.90
[1490/1596] id=37702 -> Person conf=0.90
[1491/1596] id=37719 -> Organization conf=0.90
[1492/1596] id=37747 -> Place conf=0.90
[1493/1596] id=37760 -> Creative Work conf=0.90
[1494/1596] id=37775 -> Person conf=0.90
[1495/1596] id=37789 -> Place conf=0.90
[1496/1596] id=37806 -> Place conf=0.90
[1497/1596] id=37825 -> Organization conf=0.90
[1498/1596] id=37853 -> Person conf=0.90
[1499/1596] id=37865 -> Organization conf=0.90
[1500/1596] id=37881 -> Organization conf=0.90
[1501/1596] id=37900 -> Place conf=0.90
[1502/1596] id=37919 -> Creative Work conf=0.90
[1503/1596] id=37928 -> Person conf=0.90
[1504/1596] id=37946 -> Place conf=0.90
[1505/1596] id=37966 -> Organization conf=0.90
[1506/1596] id=37980 -> Event conf=0.90
[1507/1596] id=38003 -> Place conf=0.90
[1508/1596] id=38016 -> Place conf=0.90
[1509/1596] id=38034 -> Person conf=0.90
[1510/1596] id=38048 -> Person conf=0.90
[1511/1596] id=38073 -> Event conf=0.90
[1512/1596] id=38089 -> Organization conf=0.90
[1513/1596] id=38101 -> Person conf=0.90
[1514/1596] id=38117 -> Organization conf=0.90
[1515/1596] id=38135 -> Place conf=0.90
[1516/1596] id=38153 -> Organization conf=0.90
[1517/1596] id=38167 -> Person conf=0.90
[1518/1596] id=38200 -> Place conf=0.90
[1519/1596] id=38212 -> Person conf=0.95
[1520/1596] id=38227 -> Event conf=0.90
[1521/1596] id=38256 -> Place conf=0.90
[1522/1596] id=38269 -> Organization conf=0.90
[1523/1596] id=38293 -> Creative Work conf=0.90
[1524/1596] id=38318 -> Place conf=0.90
[1525/1596] id=38330 -> Organization conf=0.90
[1526/1596] id=38357 -> Place conf=0.90
[1527/1596] id=38378 -> Creative Work conf=0.90
[1528/1596] id=38391 -> Person conf=0.90
[1529/1596] id=38408 -> Entity conf=0.90
[1530/1596] id=38431 -> Entity conf=0.90
[1531/1596] id=38449 -> Place conf=0.90
[1532/1596] id=38457 -> Creative Work conf=0.90
[1533/1596] id=38479 -> Entity conf=0.90
[1534/1596] id=38495 -> Organization conf=0.90
[1535/1596] id=38512 -> Creative Work conf=0.90
[1536/1596] id=38527 -> Person conf=0.90
[1537/1596] id=38539 -> Person conf=0.90
[1538/1596] id=38560 -> Creative Work conf=0.90
[1539/1596] id=38577 -> Entity conf=0.90
[1540/1596] id=38603 -> Person conf=0.90
[1541/1596] id=38619 -> Organization conf=0.90
[1542/1596] id=38636 -> Organization conf=0.90
[1543/1596] id=38652 -> Organization conf=0.90
[1544/1596] id=38669 -> Person conf=0.90
[1545/1596] id=38686 -> Event conf=0.90
[1546/1596] id=38698 -> Place conf=0.90
[1547/1596] id=38715 -> Person conf=0.90
[1548/1596] id=38731 -> Entity conf=0.80
[1549/1596] id=38753 -> Place conf=0.90
[1550/1596] id=38777 -> Organization conf=0.90
[1551/1596] id=38792 -> Organization conf=0.90
[1552/1596] id=38808 -> Organization conf=0.90
[1553/1596] id=38831 -> Place conf=0.90
[1554/1596] id=38845 -> Organization conf=0.90
[1555/1596] id=38868 -> Entity conf=1.00
[1556/1596] id=38889 -> Place conf=0.90
[1557/1596] id=38906 -> Organization conf=0.90
[1558/1596] id=38934 -> Person conf=0.95
[1559/1596] id=38956 -> Organization conf=0.90
[1560/1596] id=38975 -> Place conf=0.90
[1561/1596] id=38986 -> Person conf=0.90
[1562/1596] id=39002 -> Person conf=0.95
[1563/1596] id=39016 -> Creative Work conf=0.90
[1564/1596] id=39030 -> Place conf=0.90
[1565/1596] id=39049 -> Place conf=0.90
[1566/1596] id=39066 -> Organization conf=0.90
[1567/1596] id=39081 -> Place conf=0.90
[1568/1596] id=39097 -> Entity conf=0.90
[1569/1596] id=39121 -> Person conf=0.90
[1570/1596] id=39134 -> Person conf=0.95
[1571/1596] id=39156 -> Organization conf=0.90
[1572/1596] id=39168 -> Person conf=0.90
[1573/1596] id=39186 -> Creative Work conf=0.90
[1574/1596] id=39202 -> Organization conf=0.90
[1575/1596] id=39220 -> Organization conf=0.90
[1576/1596] id=39234 -> Person conf=0.90
[1577/1596] id=39258 -> Person conf=0.90
[1578/1596] id=39274 -> Place conf=0.90
[1579/1596] id=39291 -> Place conf=0.90
[1580/1596] id=39307 -> Organization conf=0.90
[1581/1596] id=39326 -> Person conf=0.90
[1582/1596] id=39343 -> Person conf=0.90
[1583/1596] id=39354 -> Place conf=0.90
[1584/1596] id=39366 -> Person conf=0.90
[1585/1596] id=39382 -> Organization conf=0.90
[1586/1596] id=39407 -> Person conf=0.90
[1587/1596] id=39432 -> Person conf=0.90
[1588/1596] id=39461 -> Place conf=0.90
[1589/1596] id=39477 -> Place conf=0.90
[1590/1596] id=39491 -> Person conf=0.90
[1591/1596] id=39509 -> Person conf=0.90
[1592/1596] id=39523 -> Entity conf=0.90
[1593/1596] id=39537 -> Entity conf=1.00
[1594/1596] id=39554 -> Place conf=0.90
[1595/1596] id=39570 -> Event conf=0.80
[1596/1596] id=39589 -> Creative Work conf=0.90
{
  "model_name": "llama3_8b_instruct",
  "output_jsonl": "/gly/tongqiang/dongyufeng/Mode-Test/SGMEA/entity_type/llm_refine_ja_en/shard_3.jsonl",
  "total_rows": 39594,
  "attempted_entity_rows": 1596,
  "changed_rows": 1265,
  "coarse_type_distribution": {
    "Place": 8254,
    "Person": 9751,
    "Organization": 4807,
    "Creative Work": 4270,
    "Entity": 11500,
    "Event": 1012
  },
  "type_source_distribution": {
    "dbpedia_source": 19413,
    "llm_entity_refine": 1265,
    "alignment_propagated": 14693,
    "default_target": 4223
  }
}
